BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS
0;0;4945549831810;63;53;0x4000
0;0;4950069119859;59;51;0x4000
0;0;4956254711209;386;335;0x4000
0;0;4956256089170;33;24;0x4000
0;0;4958195161069;59;49;0x4000
0;0;4978864426593;49;46;0x4000
0;0;4987632622983;61;47;0x4000
0;0;4994813420857;96;75;0x4000
0;0;4995250941717;37;28;0x4000
0;0;5002620806882;32;34;0x4000
0;0;5019222596381;193;137;0x4000
0;0;5024160013499;55;41;0x4000
0;0;5030720496030;112;94;0x4000
0;0;5034112642701;140;124;0x4000
0;0;5034869880592;92;81;0x4000
0;0;5046187501748;39;36;0x4000
0;0;5048115643279;57;27;0x4000
0;0;5050507586015;133;106;0x4000
0;0;5056892070967;81;58;0x4000
0;0;5059610323702;62;57;0x4000
0;0;5075972647077;34;32;0x4000
0;0;5077264046648;109;91;0x4000
0;0;5092195106889;407;351;0x4000
0;0;5101787115515;79;58;0x4000
0;0;5105857417155;50;49;0x4000
0;0;5112803070288;80;70;0x4000
0;0;5116769956066;186;163;0x4000
0;0;5120958672881;58;53;0x4000
0;0;5121001574178;59;60;0x4000
0;0;5123090967342;58;39;0x4000
0;0;5125819174249;28;31;0x4000
0;0;5144489953795;179;152;0x4000
0;0;5146678232092;52;49;0x4000
0;0;5148266724523;150;139;0x4000
0;0;5157010385967;34;28;0x4000
0;0;5161415090080;169;142;0x4000
0;0;5163665510952;68;59;0x4000
0;0;5169135650694;439;382;0x4000
0;0;5182081501686;50;36;0x4000
0;0;5214361343389;42;44;0x4000
0;0;5215834591951;38;36;0x4000
0;0;5220392951732;85;70;0x4000
0;0;5225881536307;481;401;0x4000
0;0;5228639816435;44;35;0x4000
0;0;5231459117249;67;52;0x4000
0;0;5233508555468;43;28;0x4000
0;0;5245735122906;79;77;0x4000
0;0;5269649899326;29;23;0x4000
0;0;5273201732670;47;39;0x4000
0;0;5276083193186;46;35;0x4000
0;0;5279582548944;60;55;0x4000
0;0;5281957600959;378;337;0x4000
0;0;5283980377671;56;50;0x4000
0;0;5288171668452;64;46;0x4000
0;0;5292396063420;46;47;0x4000
0;0;5292667543827;40;26;0x4000
0;0;5302156379765;30;26;0x4000
0;0;5306279533265;47;44;0x4000
0;0;5310325326064;152;142;0x4000
0;0;5320644217015;44;31;0x4000
0;0;5334681412241;87;75;0x4000
0;0;5335009438007;74;65;0x4000
0;0;5351768934491;139;97;0x4000
0;0;5370723195249;36;30;0x4000
0;0;5389161741327;23;26;0x4000
0;0;5391694276440;311;268;0x4000
0;0;5394819705061;63;47;0x4000
0;0;5399398100374;41;37;0x4000
0;0;5414255011780;43;38;0x4000
0;0;5428732553593;305;248;0x4000
0;0;5432514232099;306;265;0x4000
0;0;5433264893123;159;141;0x4000
0;0;5442202793077;60;56;0x4000
0;0;5445686825482;44;37;0x4000
0;0;5446438693936;38;31;0x4000
0;0;5453500338584;47;50;0x4000
0;0;5458324333779;52;45;0x4000
0;0;5470353520460;119;100;0x4000
0;0;5471551691218;99;71;0x4000
0;0;5474140902248;60;44;0x4000
0;0;5474448388213;450;338;0x4000
0;0;5479446388757;100;86;0x4000
0;0;5503089796788;337;292;0x4000
0;0;5505301823186;31;22;0x4000
0;0;5505485011686;72;62;0x4000
0;0;5507678238514;93;86;0x4000
0;0;5513483636509;436;362;0x4000
0;0;5516811566584;175;161;0x4000
0;0;5518573673937;31;27;0x4000
0;0;5519653923749;67;52;0x4000
0;0;5542533183655;42;35;0x4000
0;0;5559105547701;56;49;0x4000
0;0;5560793540912;63;59;0x4000
0;0;5561343816280;127;116;0x4000
0;0;5583415939255;449;356;0x4000
0;0;5586597764945;106;99;0x4000
0;0;5595121664913;479;426;0x4000
0;0;5596231983936;60;54;0x4000
0;0;5597607409030;61;50;0x4000
0;0;5613988304389;121;111;0x4000
0;0;5617415779952;29;25;0x4000
0;0;5618708831639;66;62;0x4000
0;0;5621092633671;32;31;0x4000
0;0;5648453778303;432;354;0x4000
0;0;5651971113216;55;49;0x4000
0;0;5653434509638;59;43;0x4000
0;0;5654505647873;157;131;0x4000
0;0;5658026257796;52;42;0x4000
0;0;5661833642921;59;54;0x4000
0;0;5679380859428;435;351;0x4000
0;0;5680799127639;50;35;0x4000
0;0;5712635803171;37;33;0x4000
0;0;5714670051209;58;54;0x4000
0;0;5717887353608;53;44;0x4000
0;0;5727276535498;89;59;0x4000
0;0;5727301383671;85;70;0x4000
0;0;5728069487147;45;35;0x4000
0;0;5736107385937;82;67;0x4000
0;0;5738826165202;86;67;0x4000
0;0;5747263364515;66;51;0x4000
0;0;5755931648701;120;103;0x4000
0;0;5759628468905;44;42;0x4000
0;0;5762124986186;34;34;0x4000
0;0;5768342085935;31;35;0x4000
0;0;5769962988311;153;124;0x4000
0;0;5772918735170;75;64;0x4000
0;0;5773407284811;53;42;0x4000
0;0;5777357213795;103;88;0x4000
0;0;5778631376499;50;45;0x4000
0;0;5782359480382;105;92;0x4000
0;0;5782656263139;69;59;0x4000
0;0;5783829845453;33;33;0x4000
0;0;5784827625359;65;57;0x4000
0;0;5786875276921;55;38;0x4000
0;0;5787786470827;62;46;0x4000
0;0;5795217694202;45;44;0x4000
0;0;5795909857155;41;35;0x4000
0;0;5797153593545;51;39;0x4000
0;0;5808553856156;63;57;0x4000
0;0;5818048285952;74;55;0x4000
0;0;5839749949952;57;34;0x4000
0;0;5868769321717;146;112;0x4000
0;0;5872369775968;18;21;0x4000
0;0;5874047858991;64;58;0x4000
0;0;5887921278702;48;35;0x4000
0;0;5895182946522;39;35;0x4000
0;0;5897154372725;45;47;0x4000
0;0;5901345155062;61;37;0x4000
0;0;5914252174294;46;40;0x4000
0;0;5919149838584;552;489;0x4000
0;0;5921803098499;94;57;0x4000
0;0;5923839813607;26;24;0x4000
0;0;5927266469343;31;24;0x4000
0;0;5935861509467;51;41;0x4000
0;0;5941364493467;41;34;0x4000
0;0;5959983980234;3000;2543;0x4000
0;0;5959985035327;49;46;0x4000
0;0;5970925152788;44;46;0x4000
0;0;5988632003827;47;44;0x4000
0;0;6003886096389;75;69;0x4000
0;0;6007287554499;77;65;0x4000
0;0;6008768544359;89;67;0x4000
0;0;6009671020882;119;103;0x4000
0;0;6009772858264;49;42;0x4000
0;0;6015128722881;94;77;0x4000
0;0;6018466607810;28;24;0x4000
0;0;6018575242498;44;33;0x4000
0;0;6034423578999;465;384;0x4000
0;0;6042189000858;49;42;0x4000
0;0;6072625110592;51;29;0x4000
0;0;6082113424709;71;65;0x4000
0;0;6086585737514;67;58;0x4000
0;0;6101975969022;52;45;0x4000
0;0;6109549316018;297;219;0x4000
0;0;6125933558998;84;72;0x4000
0;0;6140388590107;244;205;0x4000
0;0;6142684337187;103;84;0x4000
0;0;6144477547608;66;55;0x4000
0;0;6150323195670;14;16;0x4000
0;0;6164985523561;30;23;0x4000
0;0;6169483601765;49;45;0x4000
0;0;6175157767701;56;54;0x4000
0;0;6177220297248;18;19;0x4000
0;0;6195508989217;73;53;0x4000
0;0;6200441882358;52;47;0x4000
0;0;6208789669812;24;29;0x4000
0;0;6211737646921;67;64;0x4000
0;0;6212307750858;53;49;0x4000
0;0;6218389527733;57;35;0x4000
0;0;6240650540780;50;45;0x4000
0;0;6247957864272;73;64;0x4000
0;0;6251335365717;89;68;0x4000
0;0;6254473533842;98;89;0x4000
0;0;6256618318000;37;36;0x4000
0;0;6258766675655;29;29;0x4000
0;0;6260159637421;54;47;0x4000
0;0;6262632674608;139;116;0x4000
0;0;6287309303311;47;47;0x4000
0;0;6298313140388;48;40;0x4000
0;0;6331619091452;124;110;0x4000
0;0;6334244743498;87;72;0x4000
0;0;6340363180166;348;288;0x4000
0;0;6341677048140;102;85;0x4000
0;0;6343611387888;29;18;0x4000
0;0;6348951252921;48;42;0x4000
0;0;6352798396522;100;88;0x4000
0;0;6356515130241;55;48;0x4000
0;0;6357631272802;65;57;0x4000
0;0;6361613494248;86;77;0x4000
0;0;6391558682076;61;34;0x4000
0;0;6394293310092;117;101;0x4000
0;0;6436074863280;77;69;0x4000
0;0;6446087360701;43;35;0x4000
0;0;6457450850920;63;56;0x4000
0;0;6461265986388;496;411;0x4000
0;0;6475303719061;46;40;0x4000
0;0;6476831598432;107;93;0x4000
0;0;6481220249155;39;38;0x4000
0;0;6488293303421;73;68;0x4000
0;0;6491548717545;91;74;0x4000
0;0;6495546829248;155;137;0x4000
0;0;6514388308001;489;444;0x4000
0;0;6524764783576;58;49;0x4000
0;0;6527137752118;511;410;0x4000
0;0;6542130088162;103;70;0x4000
0;0;6545821097015;64;48;0x4000
0;0;6553437914960;340;260;0x4000
0;0;6560808022756;162;133;0x4000
0;0;6569385688028;455;367;0x4000
0;0;6575457218921;75;58;0x4000
0;0;6575668192037;48;51;0x4000
0;0;6582114353076;49;35;0x4000
0;0;6591870806123;65;62;0x4000
0;0;6609085998428;143;116;0x4000
0;0;6613928448156;195;166;0x4000
0;0;6617352898061;77;62;0x4000
0;0;6618921478951;44;38;0x4000
0;0;6627186098155;63;47;0x4000
0;0;6630354477451;88;84;0x4000
0;0;6637911500772;76;67;0x4000
0;0;6643731769405;55;40;0x4000
0;0;6663540445452;29;28;0x4000
0;0;6671788786597;363;310;0x4000
0;0;6677072739148;126;120;0x4000
0;0;6685499664248;231;190;0x4000
0;0;6696885889421;55;39;0x4000
0;0;6699699021279;46;42;0x4000
0;0;6714418372913;63;59;0x4000
0;0;6718378557053;51;53;0x4000
0;0;6720764190944;114;96;0x4000
0;0;6725666497608;51;43;0x4000
0;0;6742874163779;84;77;0x4000
0;0;6747589138420;66;50;0x4000
0;0;6762501884358;64;55;0x4000
0;0;6768085703952;171;144;0x4000
0;0;6780836624498;49;50;0x4000
0;0;6786714177061;30;31;0x4000
0;0;6792228177163;100;86;0x4000
0;0;6800717346654;30;30;0x4000
0;0;6808057933764;27;28;0x4000
0;0;6809268445373;178;150;0x4000
0;0;6810375879765;91;68;0x4000
0;0;6810631966983;23;23;0x4000
0;0;6816449591811;76;67;0x4000
0;0;6829535885530;366;303;0x4000
0;0;6832213810069;283;233;0x4000
0;0;6838337614780;48;43;0x4000
0;0;6839578564420;30;33;0x4000
0;0;6844434640998;39;27;0x4000
0;0;6844465087686;96;85;0x4000
0;0;6853787112826;44;38;0x4000
0;0;6863800116623;50;38;0x4000
0;0;6873996600615;79;74;0x4100
0;0;6877093174498;40;36;0x4000
0;0;6880697945499;62;55;0x4000
0;0;6884403616795;76;67;0x4000
0;0;6896034263248;26;23;0x4000
0;0;6899058919147;71;69;0x4000
0;0;6901853883483;50;35;0x4000
0;0;6901936926647;118;108;0x4000
0;0;6914014077108;35;31;0x4000
0;0;6914125188287;67;55;0x4000
0;0;6920276376389;110;89;0x4000
0;0;6926568136353;333;300;0x4000
0;0;6929920413279;30;23;0x4000
0;0;6931840618574;282;221;0x4000
0;0;6955045526384;448;333;0x4000
0;0;6959999102601;54;51;0x4000
0;0;6970640366920;45;34;0x4000
0;0;6978965363006;94;74;0x4000
0;0;6994139818176;309;278;0x4000
0;0;6994500803405;46;39;0x4000
0;0;7000339658538;68;66;0x4000
0;0;7005084624538;131;113;0x4000
0;0;7008349567404;56;42;0x4000
0;0;7013112973859;35;31;0x4000
0;0;7015676055624;81;59;0x4000
0;0;7025910129093;86;79;0x4000
0;0;7030849827936;48;33;0x4000
0;0;7065193839326;20;23;0x4000
0;0;7070572451607;65;60;0x4000
0;0;7081627395531;41;41;0x4000
0;0;7083815075515;171;155;0x4000
0;0;7084331625608;45;26;0x4000
0;0;7095741546733;65;55;0x4000
0;0;7119087015046;72;64;0x4000
0;0;7125269251577;64;54;0x4000
0;0;7132960196740;49;42;0x4000
0;0;7133977574031;350;285;0x4000
0;0;7136473192288;172;153;0x4000
0;0;7143484242905;61;54;0x4000
0;0;7156286551015;54;40;0x4000
0;0;7156809160108;53;49;0x4000
0;0;7164281902624;332;295;0x4000
0;0;7168029526943;463;374;0x4000
0;0;7175090070084;84;77;0x4000
0;0;7191589485194;104;95;0x4000
0;0;7206656104716;40;32;0x4000
0;0;7213207868920;44;40;0x4000
0;0;7240009966595;456;398;0x4000
0;0;7243040358521;76;71;0x4000
0;0;7248747729179;81;70;0x4000
0;0;7258973788000;79;67;0x4000
0;0;7260623352021;188;154;0x4000
0;0;7265151055498;61;59;0x4000
0;0;7266077517562;20;25;0x4000
0;0;7277030858546;49;44;0x4000
0;0;7278660631030;70;56;0x4000
0;0;7280199033983;48;43;0x4000
0;0;7281422890669;47;36;0x4000
0;0;7293101456531;41;41;0x4000
0;0;7295926673592;40;28;0x4000
0;0;7298099472127;514;434;0x4000
0;0;7301356013435;48;45;0x4000
0;0;7312802143483;107;97;0x4000
0;0;7324548587592;128;95;0x4000
0;0;7325194779484;51;45;0x4000
0;0;7328116828733;369;316;0x4000
0;0;7329598339038;391;328;0x4000
0;0;7331284354186;501;418;0x4000
0;0;7331731301890;43;33;0x4000
0;0;7335841419124;40;36;0x4000
0;0;7350110882209;96;89;0x4000
0;0;7352001151343;44;39;0x4000
0;0;7359306935874;24;25;0x4000
0;0;7361413869827;46;48;0x4000
0;0;7371766786654;66;61;0x4000
0;0;7374076821311;63;51;0x4000
0;0;7380934828624;31;34;0x4000
0;0;7391679942014;111;93;0x4000
0;0;7399190386217;40;36;0x4000
0;0;7402218977842;13;21;0x4000
0;0;7407546289732;59;58;0x4000
0;0;7419711430819;566;419;0x4000
0;0;7423015463671;94;65;0x4000
0;0;7429902977779;401;320;0x4000
0;0;7430406039795;40;38;0x4000
0;0;7434438278588;496;430;0x4000
0;0;7434445234358;88;70;0x4000
0;0;7437106216154;113;103;0x4000
0;0;7437364034351;86;78;0x4000
0;0;7456300956342;161;123;0x4000
0;0;7459055439404;63;56;0x4000
0;0;7459758671967;443;394;0x4000
0;0;7469029440045;100;73;0x4000
0;0;7475577600531;101;86;0x4000
0;0;7480002785734;66;55;0x4000
0;0;7483949025951;81;54;0x4000
0;0;7484140848123;56;51;0x4000
0;0;7492144995272;232;203;0x4000
0;0;7496208206374;25;25;0x4000
0;0;7499067343280;60;54;0x4000
0;0;7509553811030;37;39;0x4000
0;0;7510743251623;32;29;0x4000
0;0;7516712647014;56;51;0x4000
0;0;7526594190655;37;36;0x4000
0;0;7537029669436;29;27;0x4000
0;0;7545576457655;49;49;0x4000
0;0;7553799410810;24;25;0x4000
0;0;7558253765623;59;49;0x4000
0;0;7569267449351;129;112;0x4000
0;0;7573019603764;43;41;0x4000
0;0;7576042828936;92;85;0x4000
0;0;7590949235670;61;44;0x4000
0;0;7593774253062;54;40;0x4000
0;0;7599022115326;44;32;0x4000
0;0;7601032755687;268;211;0x4000
0;0;7633047425170;53;48;0x4000
0;0;7649004890999;34;27;0x4000
0;0;7649416252725;60;46;0x4000
0;0;7661807724088;115;111;0x4000
0;0;7667064422585;98;70;0x4000
0;0;7671314575099;44;38;0x4000
0;0;7678229846460;132;89;0x4000
0;0;7698034107749;40;41;0x4000
0;0;7702506037577;93;77;0x4000
0;0;7719176166655;49;40;0x4000
0;0;7738391029952;41;31;0x4000
0;0;7743207976560;45;39;0x4000
0;0;7744218611842;36;28;0x4000
0;0;7744247111811;25;25;0x4000
0;0;7749367110031;44;41;0x4000
0;0;7753501594068;84;67;0x4000
0;0;7754025051101;40;38;0x4000
0;0;7764887733499;16;21;0x4000
0;0;7772183152061;36;31;0x4000
0;0;7774495120615;93;72;0x4000
0;0;7783318499045;28;27;0x4000
0;0;7783328833515;125;107;0x4000
0;0;7786831232843;48;44;0x4000
0;0;7790501687717;51;38;0x4000
0;0;7792098940384;362;323;0x4000
0;0;7794731657858;106;95;0x4000
0;0;7800121703686;69;62;0x4000
0;0;7808131711468;32;33;0x4000
0;0;7835066596022;90;68;0x4000
0;0;7835170869638;56;56;0x4000
0;0;7835915461124;27;26;0x4000
0;0;7839147301529;43;28;0x4000
0;0;7862989373053;98;78;0x4000
0;0;7863919792248;109;98;0x4000
0;0;7865607262890;43;41;0x4000
0;0;7871474982654;444;368;0x4000
0;0;7881267512763;76;57;0x4000
0;0;7885964371046;112;94;0x4000
0;0;7898444258057;335;267;0x4000
0;0;7905217996662;76;61;0x4000
0;0;7910897221577;44;20;0x4000
0;0;7915613390874;47;34;0x4000
0;0;7929679435514;259;235;0x4000
0;0;7936877859343;57;46;0x4000
0;0;7942605695732;68;55;0x4000
0;0;7943220205655;41;36;0x4000
0;0;7947781430014;493;401;0x4000
0;0;7950802695155;41;39;0x4000
0;0;7956580538577;45;47;0x4000
0;0;7967157727436;33;29;0x4000
0;0;7968945267482;86;64;0x4000
0;0;7988003253623;50;35;0x4000
0;0;7993157700906;46;36;0x4000
0;0;8004641490114;499;369;0x4000
0;0;8014610399311;58;45;0x4000
0;0;8021540606388;67;52;0x4000
0;0;8022084952197;289;266;0x4000
0;0;8023794639068;66;64;0x4000
0;0;8032324425295;36;32;0x4000
0;0;8045420443796;73;63;0x4000
0;0;8059198954834;96;91;0x4000
0;0;8062299385374;62;59;0x4000
0;0;8070852198444;58;50;0x4000
0;0;8080263532827;52;48;0x4000
0;0;8113769551467;35;28;0x4000
0;0;8126454473498;42;36;0x4000
0;0;8135923892812;527;389;0x4000
0;0;8141865271655;39;35;0x4000
0;0;8152776116968;40;34;0x4000
0;0;8157728092483;36;33;0x4000
0;0;8159567363029;64;60;0x4000
0;0;8162934550001;48;43;0x4000
0;0;8169499072296;92;77;0x4000
0;0;8171375301131;563;392;0x4000
0;0;8177929572562;155;131;0x4000
0;0;8182958231764;32;27;0x4000
0;0;8186082962232;42;37;0x4000
0;0;8186634443146;59;58;0x4000
0;0;8194659994912;141;114;0x4000
0;0;8200152041967;22;21;0x4000
0;0;8219525978779;64;47;0x4000
0;0;8220152516280;59;55;0x4000
0;0;8238089033327;28;29;0x4000
0;0;8238275310834;82;71;0x4000
0;0;8243318978787;68;60;0x4000
0;0;8248183234515;93;73;0x4000
0;0;8251989419905;22;24;0x4000
0;0;8254361981421;74;56;0x4000
0;0;8254841345577;330;290;0x4000
0;0;8264194368041;171;137;0x4000
0;0;8265666351577;89;70;0x4000
0;0;8266559764295;133;118;0x4000
0;0;8267935907545;106;87;0x4000
0;0;8279761820530;283;206;0x4000
0;0;8280844761873;32;32;0x4000
0;0;8301257709967;29;24;0x4000
0;0;8316060813624;33;25;0x4000
0;0;8316939575451;45;42;0x4000
0;0;8320431013218;172;44;0x4000
0;0;8320431674687;133;76;0x4000
0;0;8342877181842;137;101;0x4000
0;0;8345616102576;49;36;0x4000
0;0;8347367175749;203;48;0x4000
0;0;8355133867577;46;30;0x4000
0;0;8367852454081;127;102;0x4000
0;0;8371655139233;32;30;0x4000
0;0;8376709584303;72;61;0x4000
0;0;8387998315124;40;35;0x4000
0;0;8389204668467;368;313;0x4000
0;0;8390741794850;314;268;0x4000
0;0;8408176202373;80;64;0x4000
0;0;8419999589812;295;237;0x4000
0;0;8420330068092;54;44;0x4000
0;0;8432143840131;77;59;0x4000
0;0;8434824631514;71;55;0x4000
0;0;8436595399827;75;72;0x4000
0;0;8446032536725;53;40;0x4000
0;0;8451075851233;75;62;0x4000
0;0;8457992321077;56;44;0x4000
0;0;8460401112527;313;264;0x4000
0;0;8466990502687;39;28;0x4000
0;0;8472249460307;327;257;0x4000
0;0;8480477528803;270;229;0x4000
0;0;8481379710725;93;77;0x4000
0;0;8487506596835;361;314;0x4000
0;0;8506235646849;57;55;0x4000
0;0;8507604229889;30;32;0x4000
0;0;8509183844873;75;48;0x4000
0;0;8535889128858;51;31;0x4000
0;0;8536650148546;36;33;0x4000
0;0;8548047304975;94;85;0x4000
0;0;8561441389984;34;34;0x4000
0;0;8571246882612;404;349;0x4000
0;0;8572275460115;517;421;0x4000
0;0;8575402158999;34;31;0x4000
0;0;8576136365304;131;117;0x4000
0;0;8577573900609;75;66;0x4000
0;0;8587714123749;65;32;0x4000
0;0;8588067800998;47;43;0x4000
0;0;8594448156599;70;71;0x4000
0;0;8595995768779;34;34;0x4000
0;0;8606797419796;73;69;0x4000
0;0;8612563997138;32;23;0x4000
0;0;8615849632439;175;168;0x4000
0;0;8619838366467;349;298;0x4000
0;0;8639129672310;45;37;0x4000
0;0;8646831391826;51;22;0x4000
0;0;8647097722546;60;57;0x4000
0;0;8657656387303;75;67;0x4000
0;0;8661452964479;416;364;0x4000
0;0;8662061200811;30;28;0x4000
0;0;8665417441937;34;23;0x4000
0;0;8669233599639;81;74;0x4000
0;0;8683255795037;227;183;0x4000
0;0;8697461550718;56;51;0x4000
0;0;8697925196787;82;67;0x4000
0;0;8698125615515;49;44;0x4000
0;0;8717985970811;69;45;0x4000
0;0;8723004271170;73;69;0x4000
0;0;8736390126693;91;75;0x4000
0;0;8742864349435;36;34;0x4000
0;0;8752321610921;48;46;0x4000
0;0;8752657388342;266;220;0x4000
0;0;8761207981139;40;36;0x4000
0;0;8765096641685;30;29;0x4000
0;0;8768758954389;50;47;0x4000
0;0;8771448189296;60;47;0x4000
0;0;8792475624796;45;41;0x4000
0;0;8798926656999;38;32;0x4000
0;0;8807086164292;376;327;0x4000
0;0;8809905755279;47;30;0x4000
0;0;8815668262842;57;41;0x4000
0;0;8817419825718;56;46;0x4000
0;0;8822882912749;79;66;0x4000
0;0;8826398846578;84;71;0x4000
0;0;8830511683546;95;88;0x4000
0;0;8839293630724;64;63;0x4000
0;0;8844853492284;108;99;0x4000
0;0;8861327706209;69;66;0x4000
0;0;8871709094935;62;53;0x4000
0;0;8877468767717;38;34;0x4000
0;0;8879792533076;40;28;0x4000
0;0;8880463093749;52;51;0x4000
0;0;8884422700406;106;86;0x4000
0;0;8886944027304;353;293;0x4000
0;0;8894264598865;70;62;0x4000
0;0;8898767333561;75;70;0x4000
0;0;8913270445857;26;23;0x4000
0;0;8913315580341;150;119;0x4000
0;0;8914554229796;64;49;0x4000
0;0;8919741593748;61;29;0x4000
0;0;8919854426214;329;296;0x4000
0;0;8942230278303;104;79;0x4000
0;0;8946029387030;223;174;0x4000
0;0;8946452550314;326;281;0x4000
0;0;8950508712503;432;365;0x4000
0;0;8962020133154;54;47;0x4000
0;0;8977512871514;28;31;0x4000
0;0;8981386724314;206;181;0x4000
0;0;8983942486819;492;416;0x4000
0;0;8986122621670;48;40;0x4000
0;0;8987359671608;51;40;0x4000
0;0;8989652775201;41;37;0x4000
0;0;8995670964592;75;50;0x4000
0;0;9016497619280;76;60;0x4000
0;0;9017764567264;41;39;0x4000
0;0;9025034581701;104;73;0x4000
0;0;9041653924474;119;99;0x4000
0;0;9043144592421;153;125;0x4000
0;0;9051903724518;295;247;0x4000
0;0;9056055767084;122;83;0x4000
0;0;9071433698146;89;80;0x4000
0;0;9084311324280;315;278;0x4000
0;0;9098307473732;44;45;0x4000
0;0;9105644315795;52;50;0x4000
0;0;9106259360326;54;50;0x4000
0;0;9108529450310;50;44;0x4000
0;0;9109462298928;77;72;0x4000
0;0;9113979194420;120;94;0x4000
0;0;9160230107811;22;20;0x4000
0;0;9163610828310;48;46;0x4000
0;0;9166935211607;43;36;0x4000
0;0;9171825452498;47;38;0x4000
0;0;9172059392757;67;60;0x4000
0;0;9176821226820;126;115;0x4000
0;0;9198432866874;130;112;0x4000
0;0;9204797203561;47;44;0x4000
0;0;9210488730623;28;24;0x4000
0;0;9212435249053;101;82;0x4000
0;0;9214445485812;27;27;0x4000
0;0;9216268010342;52;37;0x4000
0;0;9217826405131;59;55;0x4000
0;0;9224606633608;103;99;0x4000
0;0;9229466479357;68;63;0x4000
0;0;9256862533952;17;19;0x4000
0;0;9259572139546;75;61;0x4000
0;0;9276752560983;47;47;0x4000
0;0;9280646439655;56;41;0x4000
0;0;9302331046107;54;43;0x4000
0;0;9316233437936;49;41;0x4000
0;0;9316379297350;76;75;0x4000
0;0;9316763027514;51;28;0x4000
0;0;9317411202029;41;36;0x4000
0;0;9341118762062;96;85;0x4000
0;0;9343686646264;60;60;0x4000
0;0;9349320311514;55;42;0x4000
0;0;9364959177421;52;48;0x4000
0;0;9365576516428;81;74;0x4000
0;0;9382333568795;40;29;0x4000
0;0;9382827521905;68;51;0x4000
0;0;9384405691685;54;53;0x4000
0;0;9393948208734;53;48;0x4000
0;0;9416276486146;279;253;0x4000
0;0;9432413783248;46;37;0x4000
0;0;9433494956327;109;102;0x4000
0;0;9434040410080;112;97;0x4000
0;0;9437585057811;42;30;0x4000
0;0;9448645895561;62;46;0x4000
0;0;9453745171342;26;24;0x4000
0;0;9461545213014;64;47;0x4000
0;0;9468648894671;58;50;0x4000
0;0;9472859691623;56;49;0x4000
0;0;9479229744226;86;65;0x4000
0;0;9485466448436;48;46;0x4000
0;0;9500634381640;30;26;0x4000
0;0;9503390644483;96;80;0x4000
0;0;9504899109022;370;293;0x4000
0;0;9508990883498;40;32;0x4000
0;0;9520511758131;91;78;0x4000
0;0;9525463919468;68;55;0x4000
0;0;9535337563123;42;42;0x4000
0;0;9535444286397;94;88;0x4000
0;0;9557405084064;111;101;0x4000
0;0;9557441149640;44;38;0x4000
0;0;9566330986420;63;53;0x4000
0;0;9578165885030;35;31;0x4000
0;0;9587028254037;496;394;0x4000
0;0;9591852711412;98;86;0x4000
0;0;9595406251099;83;75;0x4000
0;0;9600174003030;176;153;0x4000
0;0;9614885081749;36;38;0x4000
0;0;9620817395890;29;28;0x4000
0;0;9629535268843;34;32;0x4000
0;0;9635222408780;44;39;0x4000
0;0;9645586612404;71;67;0x4000
0;0;9649482040062;310;282;0x4000
0;0;9652892813608;140;101;0x4000
0;0;9658142231373;113;87;0x4000
0;0;9661711268865;375;333;0x4000
0;0;9666735432608;88;56;0x4000
0;0;9679616359952;22;30;0x4000
0;0;9692455939545;31;25;0x4000
0;0;9720142199226;76;70;0x4000
0;0;9722276833826;12;19;0x4000
0;0;9725691354959;84;81;0x4000
0;0;9728874141108;64;57;0x4000
0;0;9729620962304;125;103;0x4000
0;0;9734035560248;158;123;0x4000
0;0;9748045305030;350;308;0x4000
0;0;9748415430022;336;305;0x4000
0;0;9758096553874;43;41;0x4000
0;0;9763850156701;119;110;0x4000
0;0;9767087979091;31;31;0x4000
0;0;9769172972928;62;57;0x4000
0;0;9769467614106;393;344;0x4000
0;0;9773487227842;45;38;0x4000
0;0;9777521777092;37;26;0x4000
0;0;9789308190381;1526;1263;0x4000
0;0;9822674531670;34;30;0x4000
0;0;9836437203217;42;34;0x4000
0;0;9845585599982;58;50;0x4000
0;0;9852662990087;874;786;0x4000
